TOI,,TESS Disposition,TFOPWG Disposition,t0,t0_err,period,p_err,radius,r_err,st_mass,ecc,e_err,mass,m_err,inc,i_err,multi,Comments
4583,1,PC,FA,2459390.799,0.003178883,19.52023856,0.002530359,,,,0,0,,,89,0.2,0,no stellar parameters
4585,1,PC,PC,2458915.989,0.010793377,0,0,2.565380458,1.0226225,1.052,0,0,,,89,0.2,0,single transit
4586,1,PC,PC,2459632.558,0.0070951,5.3909915,0.0000679,2.22182,0.218502,0.94,0,0,,,89,0.2,0,weak signal
4587,1,PC,KP,2459393.66,0.003762505,3.289745715,0.000387398,7.067020172,1.7649553,0.560561,0,0,,,89,0.2,0,weak signal
4588,1,PC,PC,2458689.144,0.003900338,13.11887543,0.000109885,3.021830613,0.75360894,1.85,0,0,,,89,0.2,0,KOI 972.01; weak signal
4590,1,PC,PC,2458703.268,0.002480877,77.76475412,0.000501259,2.348059919,0.97805035,0.83,0,0,,,89,0.2,0,weak signal; could be 2x period
4591,1,PC,PC,2459413.866,0.001688531,27.9104175,0.0022715,19.58372004,0.2356364,,0,0,,,89,0.2,0,Gaia Rs = 1.19 Rsun making this 16.7 Re; possibly too large for period
4593,1,PC,KP,2458689.581,0.001688256,7.834465373,2.92E-05,3.41010279,0.73738325,0.785,0,0,,,89,0.2,0,some out of transit variability
4594,1,PC,KP,2458687.92,0.003178316,5.546121853,3.30E-05,9.70801269,0.7384855,1.53,0,0,,,89,0.2,0,possible odd-even
4596,1,PC,PC,2459550.068,0.0021797,4.1193984,0.0002051,2.71566,0.155313,0.99,0,0,,,89,0.2,0,possible centroid offset towards no particular star; some depth aperture correlation
4597,1,PC,PC,2459523.197,0.0031309,4.6663795,0.0005406,13.2255,0.621088,1.814,0,0,,,89,0.2,0,
4598,1,PC,PC,2459513.492,0.0018833,8.2008655,0.0004273,8.1525,0.938824,1.111,0,0,,,89,0.2,0,
4599,1,PC,CP,2459547.761,0.0010623,2.7695085,0.0000716,1.47334,0.109683,0.463011,0,0,,,89,0.2,1,potential multi; potential L1 candidate
4599,2,PC,CP,2459547.423,0.0010147,5.7057959,0.000129,3.57973,1.18615,0.463011,0,0,,,89,0.2,1,TOI 4599.02; potential multi
4600,1,PC,PC,2459419.405,0.0103607,82.6902022,0.0015831,6.77572,0.46359,0.849,0,0,,,89,0.2,0,single transit near ~1786 TBJD unrelated to this signal
4601,1,PC,PC,2459501.267,0.000589156,2.787523254,0.000117913,15.20999071,2.913487,1.288,0,0,,,89,0.2,0,V-shaped
4602,1,PC,PC,2459516.545,0.0027423,3.981209137,0.000243575,2.550448985,0.78361243,1.11,0,0,,,89,0.2,0,possible centroid offset to NE
4603,1,PC,PC,2459549.121,0.0016151,7.2454963,0.0002753,9.01953,0.55427,1.176,0,0,,,89,0.2,0,variable host
4605,1,PC,PC,2459550.035,0.0016388,3.1440629,0.0001175,5.78315,1.48212,1.013,0,0,,,89,0.2,0,possible centroid offset and secondary in QLP s44; very sight centroid shift in QLP s45-tois
4607,1,PC,PC,2459498.183,0.0026956,5.5109534,0.0000627,3.08109,0.201652,1.286,0,0,,,89,0.2,0,possible SV
4608,1,PC,PC,2459522.975,0.0007225,2.3494907,0.000001,18.7348,3.4225,1.7,0,0,,,89,0.2,0,host is possibly a pulsating star; detected with combined TESS and K2 data
4609,1,PC,PC,2459524.097,0.0010374,2.6922358,0.0000976,16.7316,2.46911,1.713,0,0,,,89,0.2,0,SG1 should clear the bright neighbor (TIC 1188204860). Large PC.
4610,1,PC,PC,2459548.168,0.002641,3.1130066,0.0000414,1.55514,0.169906,0.64,0,0,,,89,0.2,0,Possible SV
4611,1,PC,PC,2459520.906,0.0038721,5.2289874,0.0000121,2.3513,0.114674,1.196,0,0,,,89,0.2,0,K2 multi (EPIC247164043)
4613,1,PC,APC,2459523.627,0.0013614,4.5461673,0.0000044,19.1579,,,0,0,,,89,0.2,0,v-shaped; marginal secondary
4614,1,PC,PC,2459448.534,0.00069151,13.83388932,0.000385734,10.43497043,1.7835469,0.661,0,0,,,89,0.2,0,V-shaped; could be an eccentric EB with primary transit in gap
4615,1,PC,PC,2459550.58,0.0021634,5.319375537,0.000180533,19.66846395,1.4940084,1.26,0,0,,,89,0.2,0,evolved host; potentially too large for insolation
4616,1,PC,PC,2459448.707,0.001413309,1.553809925,9.51E-06,1.222316033,0.7920717,0.161878,0,0,,,89,0.2,0,potential L1 planet; small M dwarf; somewhat V-shaped
4617,1,PC,PC,2459502.325,0.000920381,3.487628597,0.000250144,16.38667739,1.2433856,1.03,0,0,,,89,0.2,0,large Rp
4619,1,PC,PC,2459528.342,0.004903067,3.473239859,0.000251201,16.65896453,0.5923028,1.69,0,0,,,89,0.2,0,K2 candidate EPIC 208833261.01
4620,1,PC,PC,2459522.9,0.0017989,1.3887383,0.000008,19.5819,7.84912,1.86,0,0,,,89,0.2,0,pulsating star; V-shaped; possible SV
4622,1,PC,APC,2459474.773,0.005853055,1.29694039,0.000273601,11.28603419,0.9806869,0.460522,0,0,,,89,0.2,0,likely faint M dwarf host; low SNR
4625,1,PC,PC,2459523.854,0.0028159,2.191427684,0.000136447,2.389411589,1.2358307,,0,0,,,89,0.2,0,potential L1 planet; host Prot ~5 d; low SNR
4626,1,PC,PC,2459338.399,0.0021652,17.4756122,0.0000791,2.65592,0.164885,0.93,0,0,,,89,0.2,0,slight centroid shift; potential L1 candidate
4627,1,PC,PC,2459264.711,0.003038021,23.14640345,0.004088174,13.57702643,8.474366,,0,0,,,89,0.2,0,v-shaped
4628,1,PC,KP,2458575.158,0.002009685,6.326680037,3.58E-05,2.290155372,2.260206,1.008,0,0,,,89,0.2,0,weak signal
4629,1,PC,PC,2458673.335,0.003625237,714.6927303,0.005206772,2.557044532,1.1821307,1.11,0,0,,,89,0.2,0,two transits; period likely shorter than ~715 days
4630,1,PC,PC,2458619.207,0.001186032,721.5622191,0.001712995,4.552123792,0.40981224,1.01,0,0,,,89,0.2,0,two transits separated by 2 years; period likely shorter than ~721 days
4631,1,PC,PC,2458705.69,0.004289973,0,0,2.305312403,0.24657576,0.99,0,0,,,89,0.2,0,single transit; potential L1 planet
4632,1,PC,PC,2459028.177,0.003600609,378.859161,0.004990829,2.921936918,0.8833104,0.65,0,0,,,89,0.2,0,two transits; period likely shorter than ~379 days
4633,1,PC,PC,2458864.836,0.004611209,543.8784399,0.006365258,3.41513775,0.83170533,0.96,0,0,,,89,0.2,0,two transits; actual period likely shorter than ~544 days
4634,1,PC,PC,2459501.044,0.002096882,0.870674505,6.08E-05,13.02267888,13.656843,1.16,0,0,,,89,0.2,0,EPIC 210754505; odd-even
4635,1,PC,FP,2459448.749,0.000273079,49.10770474,0.000396222,12.35063718,0.9999361,0.68,0,0,,,89,0.2,0,Period may be half or 1/4
4636,1,PC,FP,2459454.509,0.003254087,42.82891524,0.00427197,8.539416006,0.7230957,0.264156,0,0,,,89,0.2,0,SG1 should clear the bright neighbor
4637,1,PC,PC,2459451.613,0.003313696,14.35405832,0.001801699,2.805210443,2.726502,0.868,0,0,,,89,0.2,0,Significant odd-even; possible EB
4638,1,PC,PC,2459449.354,0.005462644,10.28295825,0.002012642,2.718671635,1.2306396,1.015,0,0,,,89,0.2,0,SG1 should clear the neighbors
4639,1,PC,PC,2459451.09,0.003512168,3.990180148,0.000558975,2.883048736,1.154921,1.17,0,0,,,89,0.2,0,potential L1 candidate
4640,1,PC,PC,2459447.755,0.003790417,2.685722911,0.000356904,2.862232518,1.2594844,1.1,0,0,,,89,0.2,0,possibly SV
4641,1,PC,PC,2459510.831,0.0016877,22.0967354,0.0010916,9.7665,0.413375,1.46,0,0,,,89,0.2,0,variable star
4642,1,PC,PC,2459449.13,0.002441387,3.602237738,0.000313486,1.167185545,1.038172,0.21235,0,0,,,89,0.2,0,low SNR
4643,1,PC,PC,2459451.7,0.003758796,5.025643798,1.71E-05,1.366549122,1.1486199,0.515581,0,0,,,89,0.2,1,potential multi
4643,2,PC,PC,2458415.856,0.002394277,10.73869309,3.89E-05,1.446354886,4.9624853,0.515581,0,0,,,89,0.2,1,potential multi; low SNR
4644,1,PC,PC,2459524.091,0.0023208,0.3181853,0.0000181,1.78228,0.229303,0.66,0,0,,,89,0.2,0,small a/Rs; possibly variability; v-shaped
4645,1,PC,PC,2459382.774,0.0011188,5.0872671,0.0000171,20.8718,0.833369,2.26,0,0,,,89,0.2,0,inflated hot Jupiter
4646,1,PC,PC,2458835.622,0.0014941,8.9277558,0.0010246,13.3188,1.21563,0.685,0,0,,,89,0.2,0,real host of TCEs matching TIC 286696848 / TOI 3742.01
4647,1,PC,PC,2459451.575,0.00363415,8.834357052,0.001164097,2.496111078,1.8092114,1.103,0,0,,,89,0.2,0,bad transit shape; low SNR
4649,1,PC,PC,2459449.727,0.004218848,15.080583,0.002280449,2.748815658,1.5082355,1.027,0,0,,,89,0.2,0,weak signal; low SNR
4650,1,PC,PC,2459084.536,0.0023655,2.6672418,0.0000132,8.5917,,0.69,0,0,,,89,0.2,0,found in faint-star QLP search
4651,1,PC,PC,2459071.96,0.0042337,11.1878978,0.0001038,10.1018,,1.02,0,0,,,89,0.2,0,found in faint-star QLP search
4652,1,PC,PC,2459078.33,0.0023958,18.6224802,0.0000743,12.759,1.95431,1,0,0,,,89,0.2,0,found in faint-star QLP search
4653,1,PC,PC,2459080.376,0.0097823,16.3764188,0.0003377,4.23355,0.33228,1.28,0,0,,,89,0.2,0,found in faint-star QLP search
4654,1,PC,PC,2459084.091,0.0030052,10.6936683,0.0000614,12.2512,,1.05,0,0,,,89,0.2,0,found in faint-star QLP search
4655,1,PC,PC,2459085.463,0.0016955,3.6749802,0.0004913,11.714,,0.866,0,0,,,89,0.2,0,found in faint-star QLP search
4656,1,PC,PC,2459110.795,0.0034698,3.439221,0.0000392,6.2369,,0.84,0,0,,,89,0.2,0,low SNR; found in faint-star QLP search
4657,1,PC,PC,2459104.098,0.0024395,8.1129531,0.0000534,9.82115,4.43979,1.19,0,0,,,89,0.2,0,low SNR; found in faint-star QLP search
4658,1,PC,PC,2459103.832,0.0042638,6.0142432,0.0000777,2.96676,0.257235,0.98,0,0,,,89,0.2,0,found in faint-star QLP search
4659,1,PC,PC,2459167.858,0.0014534,1.0451165,0.0000026,6.13091,0.690941,1.08,0,0,,,89,0.2,0,V-shaped; found in faint-star QLP search
4660,1,PC,PC,2459523.063,0.0003296,1.5090806,0.000003,14.3177,,0.745,0,0,,,89,0.2,0,found in faint-star QLP search
4661,1,PC,PC,2459156.855,0.0012061,8.8085782,0.0000263,,,,0,0,,,89,0.2,0,found in faint-star QLP search; no stellar parameters
4662,1,PC,PC,2459165.008,0.0031485,4.7034187,0.0000314,2.58065,0.257087,0.703,0,0,,,89,0.2,0,found in faint-star QLP search
4663,1,PC,PC,2459159.62,0.0007531,5.2916448,0.0000077,10.1289,,0.68,0,0,,,89,0.2,0,found in faint-star QLP search
4664,1,PC,PC,2459165.086,0.0013739,3.0002713,0.000008,12.4821,0.616435,1.07,0,0,,,89,0.2,0,found in faint-star QLP search
4665,1,PC,PC,2459165.067,0.0022398,3.6831574,0.0000249,12.4845,,1.24,0,0,,,89,0.2,0,found in faint-star QLP search
4666,1,PC,PC,2459168.476,0.0009683,2.9093856,0.0001922,12.8688,0.465005,0.577043,0,0,,,89,0.2,0,found in faint-star QLP search
4667,1,PC,PC,2459165.82,0.0019376,17.9450925,0.0000698,13.3791,,1.01,0,0,,,89,0.2,0,found in faint-star QLP search
4668,1,PC,PC,2459169.299,0.0033847,1.0049552,0.0002556,5.19137,1.60086,0.416912,0,0,,,89,0.2,0,V-shaped; found in faint-star QLP search
4669,1,PC,FP,2459169.549,0.001666,0.2476684,0.0000285,5.81442,,0.8,0,0,,,89,0.2,0,found in faint-star QLP search
4670,1,PC,PC,2459150.618,0.0019588,15.5014296,0.002701,10.8287,0.617651,0.341209,0,0,,,89,0.2,0,found in faint-star QLP search
4671,1,PC,PC,2459167.096,0.0061769,17.1470323,0.0001936,5.37173,0.404925,1.01,0,0,,,89,0.2,0,found in faint-star QLP search
4672,1,PC,PC,2459168.771,0.0010837,6.6132132,0.0000165,15.5423,0.795715,1.15,0,0,,,89,0.2,0,found in faint-star QLP search
4673,1,PC,PC,2459164.646,0.0015342,4.8667353,0.0000213,16.8337,7.53444,0.93,0,0,,,89,0.2,0,found in faint-star QLP search
4674,1,PC,PC,2459161.884,0.0026232,4.2430633,0.0000222,12.965,,0.99,0,0,,,89,0.2,0,found in faint-star QLP search
4675,1,PC,PC,2459165.526,0.0054252,3.5779775,0.0000333,2.15124,0.251913,0.62,0,0,,,89,0.2,0,found in faint-star QLP search
4676,1,PC,PC,2459163.083,0.0025266,13.291966,0.000066,8.65633,,0.84,0,0,,,89,0.2,0,found in faint-star QLP search
4677,1,PC,PC,2459166.441,0.0023526,4.0589926,0.0000187,5.84962,0.899575,0.98,0,0,,,89,0.2,0,found in faint-star QLP search
4678,1,PC,PC,2459168.253,0.0019957,4.7743169,0.0000239,12.3583,,0.98,0,0,,,89,0.2,0,found in faint-star QLP search
4679,1,PC,PC,2459515.876,0.0017184,6.8170909,0.0000255,6.33236,0.378161,1.013,0,0,,,89,0.2,0,found in faint-star QLP search
4680,1,PC,PC,2459173.505,0.0052586,17.4314043,0.0001512,9.8169,,1.08,0,0,,,89,0.2,0,found in faint-star QLP search
4681,1,PC,PC,2459194.88,0.0011728,3.0421828,0.0003832,14.5498,,0.99,0,0,,,89,0.2,0,found in faint-star QLP search
4682,1,PC,FP,2459187.796,0.0019212,6.7934811,0.0000265,15.1938,1.28426,1.16,0,0,,,89,0.2,0,potential slight offset to E but star seems isolated; found in faint-star QLP search
4683,1,PC,FP,2459194.816,0.0025733,3.0929206,0.0000183,11.6629,0.750498,1.04,0,0,,,89,0.2,0,found in faint-star QLP search
4684,1,PC,PC,2459194.249,0.0022707,6.4879123,0.0000284,16.7425,1.12232,1.46,0,0,,,89,0.2,0,star marker in diffimage is not on target; found in faint-star QLP search
4685,1,PC,PC,2459188.986,0.0061292,7.0308254,0.0000881,3.61495,0.299195,0.969,0,0,,,89,0.2,0,found in faint-star QLP search
4686,1,PC,PC,2459190.958,0.0023323,7.9461192,0.0000401,13.6973,,0.94,0,0,,,89,0.2,0,found in faint-star QLP search
4687,1,PC,PC,2459548.928,0.0019103,3.313358,0.0000149,14.6999,,1.19,0,0,,,89,0.2,0,found in faint-star QLP search
4688,1,PC,PC,2459512.43,0.001294,7.7688831,0.0000186,11.4556,1.05342,1.06,0,0,,,89,0.2,0,found in faint-star QLP search
4689,1,PC,PC,2459198.971,0.0009791,2.4337374,0.0001529,8.67796,1.32915,,0,0,,,89,0.2,0,found in faint-star QLP search
4690,1,PC,APC,2459180.69,0.0038891,11.5341529,0.000086,6.82739,0.80733,1.26,0,0,,,89,0.2,0,found in faint-star QLP search
4691,1,PC,PC,2459185.214,0.0041218,8.5725884,0.0000708,10.4135,,1.04,0,0,,,89,0.2,0,found in faint-star QLP search
4692,1,PC,PC,2459198.541,0.0026639,4.0519584,0.000132,10.7206,,0.87,0,0,,,89,0.2,0,found in faint-star QLP search
4693,1,PC,APC,2459198.728,0.0008519,1.9113216,0.0001204,10.1581,1.14983,0.723,0,0,,,89,0.2,0,V-shaped; found in faint-star QLP search
4694,1,PC,PC,2459193.698,0.0041554,5.629318,0.0001422,14.4974,,1.07,0,0,,,89,0.2,0,found in faint-star QLP search
4695,1,PC,PC,2459155.041,0.0009322,35.7861915,0.0000767,13.2073,1.04822,1.03,0,0,,,89,0.2,0,V-shaped; found in faint-star QLP search
4696,1,PC,PC,2459521.211,0.0018522,4.1249095,0.0000118,10.7709,,1.11,0,0,,,89,0.2,0,found in faint-star QLP search
4697,1,PC,PC,2459195.474,0.0078865,5.0274739,0.0000984,13.8852,,,0,0,,,89,0.2,0,found in faint-star QLP search
4698,1,PC,PC,2459191.58,0.0032873,4.2333233,0.0013356,12.5093,,1.01,0,0,,,89,0.2,0,found in faint-star QLP search
4699,1,PC,PC,2459186.708,0.0055734,10.1766089,0.000103,11.0026,,0.95,0,0,,,89,0.2,0,found in faint-star QLP search
4700,1,PC,PC,2459197.315,0.0027928,2.2964514,0.0000123,,,,0,0,,,89,0.2,0,found in faint-star QLP search; no stellar radius or parallax
4701,1,PC,PC,2459197.982,0.0025735,8.5821795,0.0000605,9.30439,0.542853,1.047,0,0,,,89,0.2,0,found in faint-star QLP search
4702,1,PC,PC,2459194.135,0.0009654,3.121702,0.0002565,14.8115,0.787713,1.09,0,0,,,89,0.2,0,found in faint-star QLP search
4703,1,PC,PC,2459517.109,0.0023394,5.1155806,0.0000212,13.6976,,1.26,0,0,,,89,0.2,0,found in faint-star QLP search
4704,1,PC,APC,2459197.725,0.0022265,2.6875966,0.0000118,13.3886,0.99904,1.07,0,0,,,89,0.2,0,found in faint-star QLP search
4705,1,PC,PC,2459519.127,0.0025982,11.9140328,0.0000491,9.89059,0.547111,1.22,0,0,,,89,0.2,0,found in faint-star QLP search
4706,1,PC,PC,2458483.115,0.0011867,735.982363,0.0000953,12.541,,,0,0,,,89,0.2,0,period may be several times shorter than max period of ~736 days; found in faint-star QLP search
4707,1,PC,PC,2459226.691,0.0022156,0.4709937,0.0000664,14.5973,6.74063,1.43,0,0,,,89,0.2,0,found in faint-star QLP search
4708,1,PC,PC,2459223.248,0.0029808,3.3560085,0.0008467,15.1419,,1.07,0,0,,,89,0.2,0,found in faint-star QLP search
4709,1,PC,PC,2459220.513,0.0018239,6.2397532,0.0000309,7.89594,3.42391,,0,0,,,89,0.2,0,found in faint-star QLP search
4710,1,PC,PC,2459226.527,0.0020354,1.4798437,0.0000063,8.37272,0.524977,0.96,0,0,,,89,0.2,0,found in faint-star QLP search
4711,1,PC,PC,2459221.349,0.0079394,3.7081082,0.0000835,13.6266,,,0,0,,,89,0.2,0,found in faint-star QLP search
4712,1,PC,PC,2459221.84,0.0024013,8.8720052,0.000062,8.76898,0.545847,1,0,0,,,89,0.2,0,found in faint-star QLP search
4713,1,PC,APC,2459224.624,0.0019302,2.9532479,0.0000126,,,,0,0,,,89,0.2,0,found in faint-star QLP search
4714,1,PC,PC,2459219.562,0.0031914,7.9144674,0.0000553,14.5746,,0.95,0,0,,,89,0.2,0,found in faint-star QLP search
4715,1,PC,FP,2459214.765,0.0020006,6.4274159,0.0000342,12.9491,1.05624,1.2,0,0,,,89,0.2,0,found in faint-star QLP search
4716,1,PC,PC,2459218.398,0.006439,5.2376102,0.0000849,16.2444,1.48178,1.8,0,0,,,89,0.2,0,found in faint-star QLP search
4717,1,PC,PC,2459219.33,0.0026693,4.1583367,0.0000301,16.0152,,1.98,0,0,,,89,0.2,0,found in faint-star QLP search
4718,1,PC,PC,2459220.399,0.0037437,5.1409029,0.0000346,8.29803,0.690693,1.23,0,0,,,89,0.2,0,found in faint-star QLP search
4719,1,PC,PC,2459201.746,0.0013784,14.3953055,0.000045,11.615,1.03378,0.789,0,0,,,89,0.2,0,found in faint-star QLP search
4720,1,PC,PC,2459225.607,0.0027024,3.7810832,0.0000235,15.3456,,1.27,0,0,,,89,0.2,0,found in faint-star QLP search
4721,1,PC,PC,2459223.128,0.0018503,4.0086493,0.000016,7.43884,,,0,0,,,89,0.2,0,found in faint-star QLP search
4722,1,PC,PC,2459219.501,0.0056551,10.8910909,0.0000978,10.6208,0.702194,1.39,0,0,,,89,0.2,0,found in faint-star QLP search
4723,1,PC,PC,2459226.361,0.0036247,3.6590997,0.0009724,14.6976,,1.39,0,0,,,89,0.2,0,found in faint-star QLP search
4724,1,PC,PC,2459221.312,0.005248,3.572359,0.0000312,3.43709,0.275018,1.023,0,0,,,89,0.2,0,found in faint-star QLP search
4725,1,PC,PC,2459546.995,0.00037,2.0763072,0.0000034,12.6426,0.703632,1.043,0,0,,,89,0.2,0,V-shaped; found in faint-star QLP search
4726,1,PC,PC,2459223.153,0.000539,4.2971136,0.0002266,14.1426,0.82402,0.88,0,0,,,89,0.2,0,found in faint-star QLP search
4727,1,PC,PC,2459214.055,0.002505,7.151653,0.0000281,22.4773,8.20837,0.999,0,0,,,89,0.2,0,found in faint-star QLP search
4728,1,PC,PC,2459223.951,0.0010576,6.0879495,0.000014,12.8134,0.745785,0.636409,0,0,,,89,0.2,0,found in faint-star QLP search
4729,1,PC,PC,2459220.207,0.0025492,6.9279673,0.0000331,9.55039,0.639462,1.088,0,0,,,89,0.2,0,found in faint-star QLP search
4730,1,PC,PC,2459545.314,0.0020388,4.0681112,0.0000186,9.75584,0.982277,1.565,0,0,,,89,0.2,0,found in faint-star QLP search
4731,1,PC,PC,2459548.376,0.0002985,1.4553693,0.0000009,13.4308,1.90665,,0,0,,,89,0.2,0,found in faint-star QLP search; v-shaped
4732,1,PC,PC,2459225.157,0.0016095,1.8911553,0.0002379,21.7999,,1.018,0,0,,,89,0.2,0,V-shaped; found in faint-star QLP search
4733,1,PC,PC,2459544.585,0.0009234,5.3054422,0.0000155,17.4742,,1.32,0,0,,,89,0.2,0,found in faint-star QLP search
4734,1,PC,PC,2459541.875,0.0022294,6.2356356,0.0000298,9.02698,0.578445,1.06,0,0,,,89,0.2,0,found in faint-star QLP search
4735,1,PC,PC,2459221.11,0.0008386,3.541053,0.0000064,,,,0,0,,,89,0.2,0,found in faint-star QLP search; no stellar radius; Gaia DR2 Rstar ~ 0.587 Rsun which would make Rp planetary (~7 Re)
4736,1,PC,PC,2459222.792,0.0078987,2.8564778,0.0000502,21.5886,,1.04,0,0,,,89,0.2,0,V-shaped; found in faint-star QLP search
4737,1,PC,PC,2459222.402,0.0050227,9.3202467,0.0000915,7.8768,0.526547,1.077,0,0,,,89,0.2,0,found in faint-star QLP search
4738,1,PC,APC,2459549.305,0.0009582,4.6498719,0.0000081,16.6839,1.12486,2.29,0,0,,,89,0.2,0,found in faint-star QLP search
4739,1,PC,PC,2459223.201,0.0008547,8.1703609,0.0000166,22.3829,,,0,0,,,89,0.2,0,found in faint-star QLP search; likely inflated hot Jupiter
4740,1,PC,PC,2459226.154,0.0014336,5.7728793,0.0005881,,,,0,0,,,89,0.2,0,found in faint-star QLP search; no stellar radius; Rp may be too large if host star is evolved
4741,1,PC,PC,2459223.678,0.0021153,2.4849639,0.0004804,14.0194,0.976199,1.21,0,0,,,89,0.2,0,found in faint-star QLP search
4742,1,PC,PC,2459226.761,0.0029643,4.1034672,0.0000338,10.5038,0.652592,1.44,0,0,,,89,0.2,0,found in faint-star QLP search
4743,1,PC,PC,2459217.21,0.0036254,6.2185453,0.0000579,19.4459,,1.92,0,0,,,89,0.2,0,found in faint-star QLP search
4744,1,PC,PC,2459220.296,0.0048311,4.8013522,0.000042,14.2355,1.32821,1.28,0,0,,,89,0.2,0,found in faint-star QLP search
4745,1,PC,PC,2459220.373,0.0021444,4.413935,0.0000221,13.3105,2.07289,,0,0,,,89,0.2,0,found in faint-star QLP search
4746,1,PC,PC,2459213.185,0.0020748,7.5395871,0.000045,4.39334,0.315644,0.89,0,0,,,89,0.2,0,found in faint-star QLP search
4747,1,PC,PC,2459222.487,0.0038421,5.2192426,0.0000343,3.8343,0.273951,1.01,0,0,,,89,0.2,0,found in faint-star QLP search
4748,1,PC,PC,2459544.135,0.0020375,4.1018859,0.0000144,13.8992,,1.25,0,0,,,89,0.2,0,7 arcsec from brighter 59770952 but faint-star diffimage indicates 59770954 is the correct target; found in faint-star QLP search
4749,1,PC,PC,2459226.694,0.0035472,1.3832999,0.0000088,16.4864,,1.04,0,0,,,89,0.2,0,found in faint-star QLP search
4750,1,PC,PC,2459222.778,0.0006657,3.2141617,0.0000063,11.8959,0.646356,1.59,0,0,,,89,0.2,0,found in faint-star QLP search
4751,1,PC,PC,2459227.342,0.000916,3.6014534,0.0000077,,,,0,0,,,89,0.2,0,found in faint-star QLP search; no stellar parameters; Rp may be too large depending on stellar radius
4752,1,PC,PC,2459218.935,0.0051612,5.0467874,0.000069,9.9097,,1.21,0,0,,,89,0.2,0,found in faint-star QLP search
4753,1,PC,PC,2459541.713,0.0038459,5.3970484,0.0000493,11.7601,0.812642,1.105,0,0,,,89,0.2,0,found in faint-star QLP search
4754,1,PC,PC,2459226.015,0.0016343,3.6307276,0.0000115,14.0586,,1.26,0,0,,,89,0.2,0,found in faint-star QLP search
4755,1,PC,PC,2459216.543,0.0022427,22.7273078,0.0000959,19.0824,3.93491,1.21,0,0,,,89,0.2,0,found in faint-star QLP search
4756,1,PC,PC,2459216.307,0.0027922,8.0823172,0.0000408,15.2282,6.66046,,0,0,,,89,0.2,0,found in faint-star QLP search
4757,1,PC,PC,2459227.26,0.0038733,2.0804611,0.0000227,11.5464,,1.3,0,0,,,89,0.2,0,found in faint-star QLP search
